INFO01-30-2017 10:44:14 || Logging.appendSystemInfo() : OS   information: Mac OS X (x86_64 version: 10.12.2)
INFO01-30-2017 10:48:19 || Controller.checkIfColorStillAvailable() : Available: true
INFO01-30-2017 10:48:19 || ServerController.handleReadyPlayer() : if
INFO01-30-2017 10:48:19 || ServerController.sendStatusUpdate() : .
INFO01-30-2017 10:48:19 || ServerController.sendStatusUpdate() : 1
INFO01-30-2017 10:48:19 || ServerController.sendStatusUpdate() : 2
INFO01-30-2017 10:48:19 || ServerController.sendStatusUpdate() : 3
INFO01-30-2017 10:48:19 || Controller.sendMessageToOtherClients() : .
INFO01-30-2017 10:48:19 || ServerController.sendStatusUpdate() : 3.1
INFO01-30-2017 10:48:19 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":1,"Farbe":"Rot","Name":"chris1","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Holz":0,"Lehm":0,"Wolle":0,"Getreide":0,"Erz":0},"Rittermacht":0,"Entwicklungskarten":{"Ritter":0,"Straßenbau":0,"Monopol":0,"Erfindung":0,"Siegpunkt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:48:19 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":1,"Farbe":"Rot","Name":"chris1","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Holz":0,"Lehm":0,"Wolle":0,"Getreide":0,"Erz":0},"Rittermacht":0,"Entwicklungskarten":{"Ritter":0,"Straßenbau":0,"Monopol":0,"Erfindung":0,"Siegpunkt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:48:19 || ServerController.sendStatusUpdate() : 3.2: chris1: Farbe: Rot - ID: 1
INFO01-30-2017 10:48:19 || ServerController.sendStatusUpdate() : RESOURCES OF chris1: HOLZ: 0, LEHM: 0, WOLLE: 0, GETREIDE: 0, ERZ: 0
INFO01-30-2017 10:48:19 || ServerController.handleReadyPlayer() : here it is
INFO01-30-2017 10:48:19 || Controller.changeStateOfPlayer() : 1 Wartet auf Spielbeginn
INFO01-30-2017 10:48:19 || Controller.checkIfEnoughPlayersAreReady() : .
INFO01-30-2017 10:48:19 || ServerController.handleReadyPlayer() : ok
INFO01-30-2017 10:48:19 || ServerController.sendMessage() : {"Serverantwort":"OK"}
INFO01-30-2017 10:48:19 || ServerController.sendMessage() : OUT: {"Serverantwort":"OK"}
INFO01-30-2017 10:48:37 || ServerController.sendMessage() : {"Hallo":{"Version":"Nicer Server (Infrarote Hacks)","Protokoll":"1.0"}}
INFO01-30-2017 10:48:37 || ServerController.sendMessage() : OUT: {"Hallo":{"Version":"Nicer Server (Infrarote Hacks)","Protokoll":"1.0"}}
INFO01-30-2017 10:48:37 || ServerController.run() : IN: {"Hallo":{"Version":"JavaFXClient 1.0 (InfraroteHacks)"}}
INFO01-30-2017 10:48:37 || ServerController.handleInputFromClient() : Hallo
INFO01-30-2017 10:48:37 || ServerController.handleHello() : .
INFO01-30-2017 10:48:37 || Controller.addPlayer() : add player: 2  null
INFO01-30-2017 10:48:37 || Controller.changeStateOfPlayer() : 2 Spiel starten
INFO01-30-2017 10:48:37 || Controller.checkIfEnoughPlayersAreReady() : .
INFO01-30-2017 10:48:37 || ServerController.sendMessage() : {"Willkommen":{"id":2}}
INFO01-30-2017 10:48:37 || ServerController.sendMessage() : OUT: {"Willkommen":{"id":2}}
INFO01-30-2017 10:48:37 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":2,"Name":null,"Farbe":null,"Status":"Spiel starten","Siegpunkte":0,"Rohstoffe":{}}}}
INFO01-30-2017 10:48:37 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":2,"Name":null,"Farbe":null,"Status":"Spiel starten","Siegpunkte":0,"Rohstoffe":{}}}}
INFO01-30-2017 10:48:37 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":2,"Name":null,"Farbe":null,"Status":"Spiel starten","Siegpunkte":0,"Rohstoffe":{}}}}
INFO01-30-2017 10:48:37 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":2,"Name":null,"Farbe":null,"Status":"Spiel starten","Siegpunkte":0,"Rohstoffe":{}}}}
INFO01-30-2017 10:48:37 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":1,"Farbe":"Rot","Name":"chris1","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:48:37 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":1,"Farbe":"Rot","Name":"chris1","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:48:43 || ServerController.run() : IN: {"Spieler":{"Name":"chris2","Farbe":"Orange"}}
INFO01-30-2017 10:48:43 || ServerController.handleInputFromClient() : Spieler
INFO01-30-2017 10:48:43 || ServerController.handleNewPlayer() : {"Spieler":{"Name":"chris2","Farbe":"Orange"}}
INFO01-30-2017 10:48:43 || ServerController.handleNewPlayer() : currentplayer name: chris2: Farbe: Orange - ID: 2
INFO01-30-2017 10:48:43 || ServerController.run() : IN: {"Spiel starten":{}}
INFO01-30-2017 10:48:43 || ServerController.handleInputFromClient() : Spiel starten
INFO01-30-2017 10:48:43 || ServerController.handleReadyPlayer() : .
INFO01-30-2017 10:48:43 || Controller.checkIfColorStillAvailable() : Available: true
INFO01-30-2017 10:48:43 || ServerController.handleReadyPlayer() : if
INFO01-30-2017 10:48:43 || ServerController.sendStatusUpdate() : .
INFO01-30-2017 10:48:43 || ServerController.sendStatusUpdate() : 1
INFO01-30-2017 10:48:43 || ServerController.sendStatusUpdate() : 2
INFO01-30-2017 10:48:43 || ServerController.sendStatusUpdate() : 3
INFO01-30-2017 10:48:43 || Controller.sendMessageToOtherClients() : .
INFO01-30-2017 10:48:43 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":2,"Farbe":"Orange","Name":"chris2","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:48:43 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":2,"Farbe":"Orange","Name":"chris2","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:48:43 || ServerController.sendStatusUpdate() : 3.1
INFO01-30-2017 10:48:43 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":2,"Farbe":"Orange","Name":"chris2","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Holz":0,"Lehm":0,"Wolle":0,"Getreide":0,"Erz":0},"Rittermacht":0,"Entwicklungskarten":{"Ritter":0,"Straßenbau":0,"Monopol":0,"Erfindung":0,"Siegpunkt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:48:43 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":2,"Farbe":"Orange","Name":"chris2","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Holz":0,"Lehm":0,"Wolle":0,"Getreide":0,"Erz":0},"Rittermacht":0,"Entwicklungskarten":{"Ritter":0,"Straßenbau":0,"Monopol":0,"Erfindung":0,"Siegpunkt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:48:43 || ServerController.sendStatusUpdate() : 3.2: chris2: Farbe: Orange - ID: 2
INFO01-30-2017 10:48:43 || ServerController.sendStatusUpdate() : RESOURCES OF chris2: HOLZ: 0, LEHM: 0, WOLLE: 0, GETREIDE: 0, ERZ: 0
INFO01-30-2017 10:48:43 || ServerController.handleReadyPlayer() : here it is
INFO01-30-2017 10:48:43 || Controller.changeStateOfPlayer() : 2 Wartet auf Spielbeginn
INFO01-30-2017 10:48:43 || Controller.checkIfEnoughPlayersAreReady() : .
INFO01-30-2017 10:48:43 || ServerController.handleReadyPlayer() : ok
INFO01-30-2017 10:48:43 || ServerController.sendMessage() : {"Serverantwort":"OK"}
INFO01-30-2017 10:48:43 || ServerController.sendMessage() : OUT: {"Serverantwort":"OK"}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : {"Hallo":{"Version":"Nicer Server (Infrarote Hacks)","Protokoll":"1.0"}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : OUT: {"Hallo":{"Version":"Nicer Server (Infrarote Hacks)","Protokoll":"1.0"}}
INFO01-30-2017 10:49:05 || ServerController.run() : IN: {"Hallo":{"Version":"JavaFXClient 1.0 (InfraroteHacks)"}}
INFO01-30-2017 10:49:05 || ServerController.handleInputFromClient() : Hallo
INFO01-30-2017 10:49:05 || ServerController.handleHello() : .
INFO01-30-2017 10:49:05 || Controller.addPlayer() : add player: 3  null
INFO01-30-2017 10:49:05 || Controller.changeStateOfPlayer() : 3 Spiel starten
INFO01-30-2017 10:49:05 || Controller.checkIfEnoughPlayersAreReady() : .
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : {"Willkommen":{"id":3}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : OUT: {"Willkommen":{"id":3}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":3,"Name":null,"Farbe":null,"Status":"Spiel starten","Siegpunkte":0,"Rohstoffe":{}}}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":3,"Name":null,"Farbe":null,"Status":"Spiel starten","Siegpunkte":0,"Rohstoffe":{}}}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":3,"Name":null,"Farbe":null,"Status":"Spiel starten","Siegpunkte":0,"Rohstoffe":{}}}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":3,"Name":null,"Farbe":null,"Status":"Spiel starten","Siegpunkte":0,"Rohstoffe":{}}}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":3,"Name":null,"Farbe":null,"Status":"Spiel starten","Siegpunkte":0,"Rohstoffe":{}}}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":3,"Name":null,"Farbe":null,"Status":"Spiel starten","Siegpunkte":0,"Rohstoffe":{}}}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":1,"Farbe":"Rot","Name":"chris1","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":1,"Farbe":"Rot","Name":"chris1","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":2,"Farbe":"Orange","Name":"chris2","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:49:05 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":2,"Farbe":"Orange","Name":"chris2","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:49:06 || ServerController.run() : IN: {"Spieler":{"Name":"chris4","Farbe":"Weiß"}}
INFO01-30-2017 10:49:06 || ServerController.handleInputFromClient() : Spieler
INFO01-30-2017 10:49:06 || ServerController.handleNewPlayer() : {"Spieler":{"Name":"chris4","Farbe":"Weiß"}}
INFO01-30-2017 10:49:06 || ServerController.handleNewPlayer() : currentplayer name: chris4: Farbe: Weiß - ID: 3
INFO01-30-2017 10:49:06 || ServerController.run() : IN: {"Spiel starten":{}}
INFO01-30-2017 10:49:06 || ServerController.handleInputFromClient() : Spiel starten
INFO01-30-2017 10:49:06 || ServerController.handleReadyPlayer() : .
INFO01-30-2017 10:49:06 || Controller.checkIfColorStillAvailable() : Available: true
INFO01-30-2017 10:49:06 || ServerController.handleReadyPlayer() : if
INFO01-30-2017 10:49:06 || ServerController.sendStatusUpdate() : .
INFO01-30-2017 10:49:06 || ServerController.sendStatusUpdate() : 1
INFO01-30-2017 10:49:06 || ServerController.sendStatusUpdate() : 2
INFO01-30-2017 10:49:06 || ServerController.sendStatusUpdate() : 3
INFO01-30-2017 10:49:06 || Controller.sendMessageToOtherClients() : .
INFO01-30-2017 10:49:06 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":3,"Farbe":"Weiß","Name":"chris4","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:49:06 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":3,"Farbe":"Weiß","Name":"chris4","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:49:06 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":3,"Farbe":"Weiß","Name":"chris4","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:49:06 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":3,"Farbe":"Weiß","Name":"chris4","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Unbekannt":0},"Rittermacht":0,"Entwicklungskarten":{"Unbekannt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:49:06 || ServerController.sendStatusUpdate() : 3.1
INFO01-30-2017 10:49:06 || ServerController.sendMessage() : {"Statusupdate":{"Spieler":{"id":3,"Farbe":"Weiß","Name":"chris4","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Holz":0,"Lehm":0,"Wolle":0,"Getreide":0,"Erz":0},"Rittermacht":0,"Entwicklungskarten":{"Ritter":0,"Straßenbau":0,"Monopol":0,"Erfindung":0,"Siegpunkt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:49:06 || ServerController.sendMessage() : OUT: {"Statusupdate":{"Spieler":{"id":3,"Farbe":"Weiß","Name":"chris4","Status":"Wartet auf Spielbeginn","Siegpunkte":0,"Rohstoffe":{"Holz":0,"Lehm":0,"Wolle":0,"Getreide":0,"Erz":0},"Rittermacht":0,"Entwicklungskarten":{"Ritter":0,"Straßenbau":0,"Monopol":0,"Erfindung":0,"Siegpunkt":0},"Größte Rittermacht":false,"Längste Handelsstraße":false}}}
INFO01-30-2017 10:49:06 || ServerController.sendStatusUpdate() : 3.2: chris4: Farbe: Weiß - ID: 3
INFO01-30-2017 10:49:06 || ServerController.sendStatusUpdate() : RESOURCES OF chris4: HOLZ: 0, LEHM: 0, WOLLE: 0, GETREIDE: 0, ERZ: 0
INFO01-30-2017 10:49:06 || ServerController.handleReadyPlayer() : here it is
INFO01-30-2017 10:49:06 || Controller.changeStateOfPlayer() : 3 Wartet auf Spielbeginn
INFO01-30-2017 10:49:06 || Controller.checkIfEnoughPlayersAreReady() : .
INFO01-30-2017 10:49:06 || Controller.checkIfEnoughPlayersAreReady() : send start message {"Spiel gestartet":{"Karte":{"Felder":[{"Ort":{"x":-2,"y":2},"Typ":"Ackerland","Zahl":12},{"Ort":{"x":-2,"y":1},"Typ":"Gebirge","Zahl":11},{"Ort":{"x":-2,"y":0},"Typ":"Hügelland","Zahl":4},{"Ort":{"x":-1,"y":2},"Typ":"Gebirge","Zahl":9},{"Ort":{"x":-1,"y":1},"Typ":"Gebirge","Zahl":6},{"Ort":{"x":-1,"y":0},"Typ":"Wald","Zahl":3},{"Ort":{"x":-1,"y":-1},"Typ":"Weideland","Zahl":8},{"Ort":{"x":0,"y":2},"Typ":"Ackerland","Zahl":10},{"Ort":{"x":0,"y":1},"Typ":"Weideland","Zahl":5},{"Ort":{"x":0,"y":0},"Typ":"Wald","Zahl":11},{"Ort":{"x":0,"y":-1},"Typ":"Ackerland","Zahl":10},{"Ort":{"x":0,"y":-2},"Typ":"Ackerland","Zahl":5},{"Ort":{"x":1,"y":1},"Typ":"Weideland","Zahl":8},{"Ort":{"x":1,"y":0},"Typ":"Hügelland","Zahl":4},{"Ort":{"x":1,"y":-1},"Typ":"Hügelland","Zahl":9},{"Ort":{"x":1,"y":-2},"Typ":"Wald","Zahl":2},{"Ort":{"x":2,"y":0},"Typ":"Wald","Zahl":3},{"Ort":{"x":2,"y":-1},"Typ":"Weideland","Zahl":6},{"Ort":{"x":2,"y":-2},"Typ":"Wüste","Zahl":0},{"Ort":"a","Typ":"Meer"},{"Ort":"b","Typ":"Meer"},{"Ort":"c","Typ":"Meer"},{"Ort":"d","Typ":"Meer"},{"Ort":"e","Typ":"Meer"},{"Ort":"f","Typ":"Meer"},{"Ort":"g","Typ":"Meer"},{"Ort":"h","Typ":"Meer"},{"Ort":"i","Typ":"Meer"},{"Ort":"j","Typ":"Meer"},{"Ort":"k","Typ":"Meer"},{"Ort":"l","Typ":"Meer"},{"Ort":"m","Typ":"Meer"},{"Ort":"n","Typ":"Meer"},{"Ort":"o","Typ":"Meer"},{"Ort":"p","Typ":"Meer"},{"Ort":"q","Typ":"Meer"},{"Ort":"r","Typ":"Meer"}],"Gebäude":[],"Häfen":[{"Typ":"Hafen","Ort":[{"x":-3,"y":3},{"x":-2,"y":2}]},{"Typ":"Hafen","Ort":[{"x":-1,"y":2},{"x":-1,"y":3}]},{"Typ":"Holz Hafen","Ort":[{"x":1,"y":1},{"x":1,"y":2}]},{"Typ":"Wolle Hafen","Ort":[{"x":2,"y":0},{"x":3,"y":0}]},{"Typ":"Lehm Hafen","Ort":[{"x":2,"y":-1},{"x":3,"y":-2}]},{"Typ":"Getreide Hafen","Ort":[{"x":1,"y":-2},{"x":2,"y":-3}]},{"Typ":"Hafen","Ort":[{"x":0,"y":-3},{"x":0,"y":-2}]},{"Typ":"Erz Hafen","Ort":[{"x":-2,"y":-1},{"x":-1,"y":-1}]},{"Typ":"Hafen","Ort":[{"x":-3,"y":1},{"x":-2,"y":1}]}],"Räuber":{"x":2,"y":-2}}}}
INFO01-30-2017 10:49:06 || ServerController.sendMessage() : {"Spiel gestartet":{"Karte":{"Felder":[{"Ort":{"x":-2,"y":2},"Typ":"Ackerland","Zahl":12},{"Ort":{"x":-2,"y":1},"Typ":"Gebirge","Zahl":11},{"Ort":{"x":-2,"y":0},"Typ":"Hügelland","Zahl":4},{"Ort":{"x":-1,"y":2},"Typ":"Gebirge","Zahl":9},{"Ort":{"x":-1,"y":1},"Typ":"Gebirge","Zahl":6},{"Ort":{"x":-1,"y":0},"Typ":"Wald","Zahl":3},{"Ort":{"x":-1,"y":-1},"Typ":"Weideland","Zahl":8},{"Ort":{"x":0,"y":2},"Typ":"Ackerland","Zahl":10},{"Ort":{"x":0,"y":1},"Typ":"Weideland","Zahl":5},{"Ort":{"x":0,"y":0},"Typ":"Wald","Zahl":11},{"Ort":{"x":0,"y":-1},"Typ":"Ackerland","Zahl":10},{"Ort":{"x":0,"y":-2},"Typ":"Ackerland","Zahl":5},{"Ort":{"x":1,"y":1},"Typ":"Weideland","Zahl":8},{"Ort":{"x":1,"y":0},"Typ":"Hügelland","Zahl":4},{"Ort":{"x":1,"y":-1},"Typ":"Hügelland","Zahl":9},{"Ort":{"x":1,"y":-2},"Typ":"Wald","Zahl":2},{"Ort":{"x":2,"y":0},"Typ":"Wald","Zahl":3},{"Ort":{"x":2,"y":-1},"Typ":"Weideland","Zahl":6},{"Ort":{"x":2,"y":-2},"Typ":"Wüste","Zahl":0},{"Ort":"a","Typ":"Meer"},{"Ort":"b","Typ":"Meer"},{"Ort":"c","Typ":"Meer"},{"Ort":"d","Typ":"Meer"},{"Ort":"e","Typ":"Meer"},{"Ort":"f","Typ":"Meer"},{"Ort":"g","Typ":"Meer"},{"Ort":"h","Typ":"Meer"},{"Ort":"i","Typ":"Meer"},{"Ort":"j","Typ":"Meer"},{"Ort":"k","Typ":"Meer"},{"Ort":"l","Typ":"Meer"},{"Ort":"m","Typ":"Meer"},{"Ort":"n","Typ":"Meer"},{"Ort":"o","Typ":"Meer"},{"Ort":"p","Typ":"Meer"},{"Ort":"q","Typ":"Meer"},{"Ort":"r","Typ":"Meer"}],"Gebäude":[],"Häfen":[{"Typ":"Hafen","Ort":[{"x":-3,"y":3},{"x":-2,"y":2}]},{"Typ":"Hafen","Ort":[{"x":-1,"y":2},{"x":-1,"y":3}]},{"Typ":"Holz Hafen","Ort":[{"x":1,"y":1},{"x":1,"y":2}]},{"Typ":"Wolle Hafen","Ort":[{"x":2,"y":0},{"x":3,"y":0}]},{"Typ":"Lehm Hafen","Ort":[{"x":2,"y":-1},{"x":3,"y":-2}]},{"Typ":"Getreide Hafen","Ort":[{"x":1,"y":-2},{"x":2,"y":-3}]},{"Typ":"Hafen","Ort":[{"x":0,"y":-3},{"x":0,"y":-2}]},{"Typ":"Erz Hafen","Ort":[{"x":-2,"y":-1},{"x":-1,"y":-1}]},{"Typ":"Hafen","Ort":[{"x":-3,"y":1},{"x":-2,"y":1}]}],"Räuber":{"x":2,"y":-2}}}}
